Crash_ID,Damaged_Property
15669915,RESIDENTIAL LANDSCAPING/$1000.00+
15669918,GARD RAIL BENT
15670238,DRIVE-THRU ROOF
15670320,FIRE HYDRANT
15670321,STOP LIGHT AHEAD SIGN
15670479,ROCK WALL
15670875,ROCKWALL
15671085,"DAMAGE TO WALL, EXTERIOR AND INTERIOR"
15671541,CONCRETE CENTER BARRIER
15671777,GUARD RAIL APPROXIMATELY 100 FEET
15671949,"TRANSFORMER BOX ( $5,000.00)"
15672401,PROTRUDING GAS LINE FROM GROUND.
15672405,CENTER MEDIAN METAL BARRIER WIRES/POST
15672406,WHITE CINDER BLOCK WALL AROUND RESIDENCE
15673036,METAL GUARD  RAIL  5FT
15673071,STREET SIGN (ONE WAY)
15673376,DAMAGED BENCH
15673549,50 FEET OF GATE AND ROCK WALL
15673819,WELD ON RAIL
15673988,80 FEET OF CENTER CABLE BARRIER
15674164,ROCK WALL/WROUGHT IRON FENCE
15674164,ROCK WALL/WROUGHT IRON FENCE
15674191,STOP SIGN ON LAS POMPAS RD/CHICKEN RD
15674421,TRAFFIC CONTROL POLE
15674464,BRICK WALL
15675565,20' OF GUARDRAIL DAMAGE
15675625,LANDSCAPING-TREE
15675956,FRONT OF THE STORE / GLASS AND BRICKS
15676074,DIRECTIONAL EXIT SIGN
15676339,2 A/C UNITS LOCATED ON SIDE OF BUILDING
15676415,CENTER CEMENT DIVIDER
15676416,STEET LAMPS FELL FROM LIGHT POLE
15676659,GUARD RAIL
15676677,1 FT LONG ROCK WALL
15676805,6 FT HIGH ROCK WALL
15676922,GAS METER
15677032,ELECTRIC POLE
15677032,SMALL TREE (UPROOTED)
15677034,SPEED LIMIT SIGN
15677140,RESIDENCE AND FENCE AROUND PROPERTY
15677260,ROCK WALL
15677382,HANDICAPPED SIGN/ POLE
15677406,ROCK WALL
15677407,FURNITURE / BEDROOM SET
15677998,CONTRUCTION BARRIER ROAD CLOSED SIGN
15677999,"TWO STREET SIGNS AND POLE $1,500 DAMAGE"
15677999,LANDSCAPING ROCKS. $200.00 DAMAGE
15678020,UNITILITY POLE
15678400,(2) ELECTRICAL SVC POLES
15678434,FOUR PALM TREES
15678439,FENCE
15678439,DORECTION POLES
15678444,
15678904,DAMAGE TO ROCK WALL AND   TWO TREES
15678904,13'X1 ROCK WALL
15679325,LIGHT POLE
15679425,BROKEN MAILBOX
15679523,ROCK WALL
15679532,ROCK WALL AT 10700 KENWORTHY STREET
15679685,PALM TREE
15679895,GUARD RAIL
15680903,ELECTRIC LIGHT POLE
15680908,GUARD RAIL
15681880,DAMAGED ROCK WALL $500
15682351,1 LARGE EVERGREEN AND 3 OLEANDERS
15682772,BULDING
15683165,METAL GUARDRAIL BENT OUTWARD.
15683199,NO PARKING SIGN
15683309,STOP SIGN
15683365,ONE WAY SIGN
15683431,ROCK WALL
15683434,BROKEN WINDOW OF APARMENT BUILDING
15683696,STEEL LINKED FRAMED FENCE WITH POLE DMGD
15684538,ROCK WALL AND FENCE
15684538,SIGNAL LIGHT
15684636,1 - BUSH AND 1- TREE
15684886,ROCK WALL
15684886,METAL SPEED LIMIT SIGN
15684886,SHRUBBERY
15685687,ELECTRIC NEIGHBORHOOD POWER TRANSFORMER
15685718,DAMAGED LIGHT POLE AND BUS STOP BENCH
15685720,ORANGE ROAD WORK AHEAD SIGN AND STAND
15686321,(2) MEDIAN TREES
15686852,LANDSCAPE ROCK WALL
15687134,BRICK WALL
15687559,STRUCTURE/BARRIER ON FRONTAGE ROAD
15687601,30 FEET OF GUARD RAIL DAMAGED
15688051,12 FOOT SECTION OF CHAINLINK FENCING
15688056,25FT OF GUARDRAIL DAMAGE  ($2100 VALUE)
15688562,LIGHT POLE
15688991,GUARDRAIL DAMAGE
15689115,15 FEET OF CHAINLINK FENCE DAMAGED
15689157,STOP SIGN
15689207,ELECTRICAL CABLE WIRE
15689280,PROTECTIVE GUARD RAIL
15689475,CEMENT ROCK WALL
15690158,RUN OVER TRF. CONTROL LIGHTS & POLE
15690159,CENTER MEDIAN ROCK WALL
15690628,IRON FENCE/ASPHALT DAMAGE/METAL BARRIER
15690629,FIRE HYDRANT
15690668,CONCRETE BARRIER
15690668,LIGHT POLE
15690920,YELLOW PLASTIC CRASH CUSHION BARRIER
15691052,35 MPH SPEED LIMIT SIGN
15691052,SUN METRO BUS STOP SIGN
15691696,TWO NATURAL TREES FOUND IN MEDIAN
15691864,BRICK MAIL BOX.  (COMPLETELY DESTROYED)
15691864,ROCK WALL ROD IRON FENCE
15692899,STREET SIGN
15692977,FIRE HYDRANT KNOCKED OVER.
15692991,HOLE IN THE ROCK WALL
15693147,DAMAGED ROCK WALL
15693286,DAMAGE TO CONCRETE UNDERPASS
15693383,CENTER MEDIAN GUIDE WIRE AND POLES
15693418,GUARD RAILING AND WOODEN POSTS
15693961,10 FEET OF SIDEWALK/GAUGE MARKS ON ROAD
15693961,PEDESTRIAN SIGNAL POLE/PEDESTRIAN HEAD
15694080,CENTER CABLE BARRIER SYSTEM
15694211,STOP SIGN BENT
15694213,STOP SIGN
15694248,24 YARDS OF METAL RAILING
15694248,8 WOODEN POSTS / 1 METAL POST
15696094,PAINTED CURB ON RAISED CENTER MEDIAN
15696493,KNOCKED DOWN STOP SIGN
15696527,DAMAGED GREEN POWER LINE/POLE
15697052,75 FEET OF GUARD RAIL DAMAGE
15697194,PALM TREE  $500.00
15697593,PED PUSH BUTTON SIGNAL POLE ($2700.00)
15698121,TRAFFIC CONTROL PANEL
15698134,STOP SIGN BENT AND TAKEN OUT OF GROUND
15698157,DAMAGED GATE DOOR
15698159,BENT GUARD RAIL APPROXIMATELY 25 FT
15699140,PRIVATE FENCE LINE
15699173,CENTER MEDIAN LANDSCAPING / TREE
15699176,LANDSCAPIGNG / TREE
15699257,STOP SIGN
15699328,CITY ELECTRICAL POLE
15699328,CITY OF EL PASO ONE-WAY SIGN
15700876,FOUR BROKEN UTILITY POLES
15701119,APPROX 80 FT. OF FENCE
15701319,KNOCKED DOWN SMALL 6 FOOT TREE
15701477,SMALL TREE
15701477,BACK FLOW PREVENTER WATER LINE
15701541,STREET SIGN (GATEWAY EAST / E. YANDELL)
15702653,DAMAGED STORAGE SHED
15702767,METAL GUARD RAIL AND GUARD RAIL POST
15703103,PEDESTRIAN GUARD RAIL
15703197,MEDIAN LANDSCAPING
15703202,CONCRETE BARRIER BASE
15703203,SIGN IN CENTER MEDIAN
15703358,CHAIN LINK FENCE
15703519,PILLAR AND STRUCTURE DAMAGE (WALL)
15703582,I - 10 WEST METAL SIGN.
15703587,STOP SIGN
15703726,FLASHING LIGHT TRAFFIC CONTROL DEVICE
15703822,YELLOW STREET SIGN
15703993,COLLAPSED / DAMAGED LIGHT POLE
15704277,WOODEN ELECTRICAL  POLE
15704613,FALLEN TREE $500
15704800,PROTECTIVE BARRIER
15705759,1-LIGHT POLE
15706461,LANDSCAPING BUSHES
15707345,GUARDRAIL
15707575,3 CABLE BARRIER LINE POSTS
15707713,FRONT CEMENT WALL $1000.00 DAMAGE.
15708669,ROCK WALL 10 FOOT SECTION ON IVANHOE
15708859,BUILDING WALL
15709211,STOP SIGN
15709211,NO PARKING SIGN
15709211,ROCK WALL
15710400,CITY LIGHT POLE
15710403,WRONG WAY SIGN
15710409,DESTROYED LIGHT POLE
15710583,SUN METRO NO PARKING SIGN
15710590,LIGHT POLE IN FRONT OF 5865 OSCAR PEREZ
15710681,STOP SIGN AND POLE
15711555,3 TRAFFIC CONTROL DRUMS
15711626,BRIDGE DAMAGE
15711951,RED LIGHT CAMERA
15711955,SHRUBS AND TREE ON CENTER MEDIAN
15711956,DEBRIS ON THE THE WALL.
15711963,SUN METRO BUS STOP METAL DISPLAY
15711970,30 FT OF CHAIN LINK FENCE
15711983,TENSION WIRES AND POSTS APPROX. 50 FT.
15712987,UTILITY POLE
15713341,LANDSCAPING TREE
15714129,GUARD RAIL
15714129,SMALL PLANT
15714137,ROCK WALL / ROD IRON FENCE
15714303,INTERSECTION CAMERA AND POLE
15714303,POWER LINE POLE AND POWER LINES
15714565,5 TO 10 FEET OF METAL GUARDRAIL DAMAGE
15714601,BUILDING / STRUCTURE / CELLAR APARTMENTS
15715331,STOP SIGN
15715423,CHAIN LINK FENSE LINE
15715523,LIGHT POLE AND WARNING SIGN DAMAGED
15715582,12 X 8 FT ROCK WALL
15715743,STOP SIGN TAKEN OUT
15715744,"LANDSCAPING, PARKING POLES, DESERT PLANT"
15716020,20' HIGHWAY GUARD RAIL
15716141,STREET WOODEN ELECTRIC POLE
15716286,REAR GATE NEAR POOL W/ FURNITURE
15716539,GLASS LIGHT BULB COVER TO STREET LIGHT
15716540,US POSTAL SERVICE MAIL BOXES
15716606,180 FEET OF CHAIN LINK FENCE W/6 POLES
15716696,CONCRETE FLOWER BED
15716889,CHAIN LINK FENCE
15716889,ELECTRIC POLE
15716889,STREET SIGN
15716945,TXDOT MEDIAN CABLE DIV AND 5 POLES
15716951,30 FEET OF GUARDRAIL
15716979,TXDOT TRUCK RUNAWAY RAMP SIGN
15717051,KNOCKED OVER STREET CROSSING/YEILD SIGN
15718534,ROCK WALL
15718534,BRICK MAIL BOX
15718539,GUARD RAIL EXTRUDER TERMINAL
15718539,TRAFFIC SIGNAL POLE
15719627,20 FT GUARDRAIL
15719662,STOP SIGN/POLE
15719812,TWO REFLECTIVE SIDE WALK MARKER
15719905,BROKE OFF FIRE HYDRANT
15719917,MAILBOX
15720248,PEDESTRIAN SIGNAL LIGHT
15720250,LIGHT POLE
15721160,PEDESTRIAN SIGN
15721167,EL PASO ELECTRIC POLE
15721179,LIGHT STANDARD
15721369,SIGNAL SIGNS IN THREE LOCATIONS.
15721386,80' OF BARRIER CABLE SYSTEM AND POLES
15721833,ROCK WALL
15722188,TREE
15722359,ELECTRIC POLE
15722359,LANDSCAPE DECORATION
15722369,PARKED TRAILER
15722398,KNOCKED DOWN MAIL BOX
15722400,HIT 8 BACK FLOW WATER PIPES
15723335,LANDSCAPING DAMAGE
15723340,PHONE POLE
15723696,FRONT LANDSCAPING DAMAGE TO RESIDENCE
15724454,PEDESTRIAN CROSSING SIGN $700
15724466,LANDSCAPE (ROCKS AND BUSHES)
15724467,CONCRETE BARRIER
15724557,TREE
15725037,FRONT FENCE KNOCKED OVER
15725395,CRASH CUSHION
15725958,LIGHT POLE
15726061,ROCK WALL
15726437,40 FT OF THE POSTED CHAIN LINK FENCE
15726510,GUARDRAIL DAMAGE
15727812,FENCE AND FENCE POSTS (STEEL).
15728058,35 FEET OF ROCK WALL/ ABOUT $3000 DAMAGE
15728221,SUN METRO POLE
15728221,BRICK WALL DAMAGED
15728344,CONCRETE MAIL BOX
15728348,SMALL ROCK WALL - CHIPPED
15728348,FIRE HYDRANT
15728442,ELECTRIC POLE
15728452,18 FEET OF STEEL GUARD RAIL
15728878,LARGE HOLE IN ROCK WALL
15728922,GUARDRAIL WITH THREE WOODEN SUPPORTS
15728923,DAMAGE TO YELLOW GUARD POLE
15728923,DAMAGE TO GAS METER
15728926,DAMAGE TO 200 FT. GUARD CABLE
15728928,TRAFFIC LIGHT CONTROL BOX
15729047,FENCE
15729047,STOP SIGN AND POLE
15729048,ROCK WALL
15729052,STEEL GUARD RAIL
15729150,CAR WASH SIGN
15729151,
15729152,STREET LAMP
15729166,BROKEN ROCK WALL AND DAMAGED FENCE DOOR
15729188,FRONT LANDSCAPING  $5000.00
15729189,"TREE, LANDSCAPING"
15729193,20 FEET OF METAL GUARDRAIL
15729380,"40 FEET OF ROCKWALL $2,000.00"
15729380,"30 FEET OF CHAIN LINK FENCE $1,500.00"
15729380,"DIRECTIONAL ARROW SIGN $1,500.00"
15729437,100 FT OF METAL GUARDRAIL
15729443,WALL DAMAGE
15729719,STREET SIGN/YIELD SIGN
15729851,"TWO SHRUBS, TWO BOULDERS, GRAVEL"
15730489,METAL GUARD RAILS
15730652,METAL GUARD RAIL WITH WOODEN POSTS
15730770,ROCK WALL DAMAGE
15732135,3 BUSHES OF RESIDENCE
15732387,STREET SIGN (NO PARKING ZONE) AND TREE
15732394,ROCK WALL-THE SHOPS AT GLORY ROAD
15732461,CONCRETE WALL / WROUGHT IRON FENCE (5 FT
15732461,CONCRETE WALL (4 FT)
15732618,10 FEET OF GUARD RAIL
15734008,CROSS WALK SIGN
15734512,GUARDRAIL WALL DAMAGE
15734698,12 TO 14 FEET OF ROCK & CHAIN LINK FENCE
15734864,LIGHT BROWN DOG
15735092,CITY FIRE HYDRANT #10645
15735095,DAMAGED GUARD RAIL POST
15735206,100 FT OF TUBBING FENCE
15735228,PINE TREE
15735228,ROCK WALL
15735299,ONE METAL POLE
15735626,TRAFFIC LIGHT
15736878,STOP SIGN
15736986,METAL LIGHT POLE
15736991,ROT IRON FENCE
15736991,TREE DAMAGED X2
15736991,SIDEWALK
15737108,LIGHT POLE
15737108,PRESS TO WALK BUTTON.
15737164,OFFICIAL TRAFFIC CONTROL DEVICE/SIGN
15737164,OFFICIAL TRAFFIC CONTROL DEVICE
15737167,CONCRETE BARRIER
15737636,TWO WAY ARROW SIGN DAMAGED
15739017,GUARDRAIL DAMAGE
15739248,TRAFFIC CONTROL LIGHT POLE
15739249,DAMAGED SPIT ROAD SIGN
15739649,MEDIUM SIZE TREE
15739649,REFLECTIVE LANE MARKER
15739654,CONCRETE WALL  ($500 VALUE)
15739654,STOP SIGN ($200-$300)
15739665,CHAIN LINK FENCE
15740043,ELECTRIC POLE
15740212,CHAIN LINK FENCE
15740212,ROCKWALL
15741143,30 FT METHAL RAIL GUARD
15741144,5FT ROCK WALL VALUED AT $600
15741319,STREET POLE AND SIGN
15741533,50 FT OF GUARDRAIL DAMAGE
15741650,CHAIN LINK FENCE / $300.00
15741660,CENTER GAURD RAIL PEACE PUSHED OFF
15741819,DAMAGED CHAINLINK FENCE     $650.00
15741899,CITY BUS SIGN KNOCKED OVER
15741901,MAIL BOX AND ROCK WALL.
15741904,BROKEN TREES ON THE SIDE OF THE ROAD.
15741912,TWO 5FT BUSHES
15741912,STREET/STOP SIGN FOR CASA VIEW/CEDAR OAK
15742137,GUARD RAIL
15742143,DAMAGED BRICK CORNER SUPPORT TO GARAGE
15742486,MAIL BOX
15742923,STEEL BARRIER DAMAGED
15743099,DAMAGE TO TREE AND CITY SIGN
15743101,DAMAGED GUARD RAIL
15743171,SIGNAL LIGHT/TRAFFIC CONTROL POLE
15743181,WOODEN PROTECTIVE POLES ($120. VALUE)
15743204,ELECTRIC UTILITY POLE TENSION CABLE
15743596,MAIL BOX WITH POLE
15744016,GUARD RAIL
15744456,FRONT CHAIN LINK FENCE AND GATE
15744485,UTILITY POLE
15744488,6 LINE POST OF THE CABLE BARRIER SYSTEM
15744823,METAL CHAIN LINK FENCE
15744831,"LIGHT POLE BOX, DAMAGED ON RIGHT SIDE"
15744837,"BRICK WALL, EXTENSIVE DAMAGE"
15745241,TEN FEET OF GUARD RAIL ON I-10 500 FEET
15745302,METAL/WOOD GUARD RAIL
15745952,7-10 FEET OF CHAIN LINK FENCE DAMAGED
15746056,27FT. OF CRASH ATTENTURANATOR
15746401,20 FEET OF CEMENT BARRIER(SCRATCHES)
15746498,GAURDRAIL UNHINGED AND DAMGAGED
15746783,4 ROAD SIGNS KNOCKED DOWN
15747434,ONE WAY SIGN AND POST
15747593,DAMAGED TO 10 FEET OF CHAIN LINK FENCE
15747780,15 FT SIDE WALK AND CURB
15747780,50 FT ROCK WALL WITH METAL GATE
15747783,"CHAIN LINK FENCE, CONCRETE ROCK WALL"
15747948,ROCK WALL/ GATE
15747953,SEMITRAILER AUTO CARRIER
15748276,10 FT GUARDRAIL DAMAGE
15748476,MINOR DAMAGE TO WOOD ELECTRICAL POLE
15748547,CONCRETE WALL
15748547,CEMENT WALL
15749401,OUTSIDE FENCE/ GARDEN
15749616,EL PASO ELECTRIC LIGHT POLE
15749619,ARROW VERTICAL PANEL SIGN
15750051,ELECTRICAL POLE KNOCKED DOWN
15750445,CITY LIGHT POLE
15750459,ROCK WALL
15750469,DAMAGED ROCK WALL OF APPROXIMATELY $500
15750645,PEDESTRIAN POLE
15751395,BRICK WALL
15751689,HAZARDOUS CARGO  STREET SIGN TAKEN DOWN
15752104,SMALL TREE
15752109,INPACT BARRIER DAMAGE
15753782,CONCRETE FLOOR AND CONCRETE RAILS
15754281,ROCK WALL / SIDE WALK
15754400,EL PASO ELECTRIC LIGHT POLE
15754402,DAMAGED PLASTIC GUARD RAIL
15754731,ROCK WALL / ROCK MAILBOX
15754734,ROCK WALL KNOCK OVER
15754970,CEMENT GUARD RAIL
15754970,GUARD RAIL 10 FEET
15755436,PROPERTY DIVIDNG ROCK WALL
15755437,PUBLIC CITY LIGHT POLE
15755450,(4) SHRUBS AND (1) TREE
15755451,CRASH CUSHION BARRIER
15755759,CHAIN LINK FENCE
15755802,CHAIN LINKED DOOR
15755959,TREE IN LANDSCAPE AND BIKE RACK
15755961,ROCK WALL PLANTER
15755964,GUARD RAIL CEMENT BARRIER
15755965,APPROXIMATELY 10 FEET OF GUARDRAIL
15755967,BROKEN CEMENT WALL
15756076,50 FEET CHAINLINK FENCE
15756076,50 FEET GUARDRAIL DAMAGE
15756271,YELLOW S SIGN DISPLAYING DIRECTION ARROW
15756272,"GUARD RAIL $1,000.00"
15756309,STREET MEDIAN LIGHT TWO LED POST
15756326,TRAFFIC SIGN POLE BENT AND KNOCKED OVER
15756329,MOTORIZED WHEEL CHAIR
15756364,REMOTE TRANSACTION TUBE
15757964,DAMAGED GUARD RAILS
15757971,KNOCKED OVER LIGHT POST
15758338,40 FEET OF FENCE AND POSTS / ROCK WALL
15758393,LIGHT POLE
15758411,"""KEEP RIGHT"" SIGN WAS KNOCKED DOWN"
15758617,DECORATIVE DEER (TAIL AND LEGS)/WALL HOU
15758731,LIGHT POLE
15758815,15 FT GUARD RAIL DAMAGE
15758817,FIRE HYDRANT  #2181
15759001,METAL GUARD RAIL / 5 FT DAMAGE
15759020,GUARDRAIL
15759530,TRAFFIC SIGN
15760181,"STEEL GATE, LANDSCAPE"
15760465,DAMAGED TREE BARK AND BROKEN BRICK
15761184,CITY LIGHT POLE
15761188,"CURB, SIDEWALK.CONCRETE DAMAGE."
15761191,15 FT OF GUARD RAIL
15761275,25 FT RAILGUARD
15762771,ROCK WALL
15763171,TRAFFIC CONTROL SIGN VIN# 5F1251614B100
15763231,ROCKWALL
15763231,TELEPHONE WOODEN POLE
15763456,LANDSCAPING
15763807,DAMAGED TREE
15764350,PEDESTRIAN SIGNAL HEAD AND POLE
15764409,20 FT OF FENCE DAMAGE
15764493,FRONT CHAIN LINK FENCE AT DRIVE WAY
15764735,"ROCK WALL $1,000, SIGN $800.00"
15764766,ROCKWALL
15764940,DAMAGE TO  WOODEN CRASH BARRIERS
15764978,FRONT WALL OF HOUSE (ABOUT 4' X 4')
15765156,BROKEN WOODEN FENCE
15765156,BROKEN WOODEN FENCE
15765812,ONE LIGHT POLE ON US 54
15766248,SIGN 5X6
15766474,20 FEET OF GUARD RAIL
15766750,SURFACED DAMAGED WITH TWO HOLES
15766753,APPROXIMATELY 25 FT OF GUARD RAIL
15766905,STOP SIGN AND POLE REMOVED FROM GROUND
15766909,SIDE WALL (RIGHT) ON PELLICANO ON-RAMP
15766985,TREE
15767290,FENCE LINK
15767308,LIGHT POLE DAMAGE
15767593,(1) TRAFFIC CONTROL SIGNAL LIGHT
15767795,MAIN WATER VALVE CASE DAMAGED
15767912,ROAD WORK AHEAD WARNING SIGN AND STAND
15767940,FENCE
15767952,50 FEET OF GUARD RAIL
15768131,TELEPHONE POLL
15768294,APPROX. 100 FT OF CABLE BARRIER SYSTEM
15768465,MEDIAN ANCHORS (12)
15768712,PAINT/BODY DAMAGE TO VEHICLE
15768712,ROCK WALL
15768712,ROCK WALL
15768761,CONCRETE WALL/CHAIN LINK FENCE (12-15FT)
15768765,ROCKWALL
15768913,ROCKWALL 8 FEET WIDE 3 FEET HEIGHT
15769134,TO FENCE AND PARKED VEHICLE INSIDE PROP
15769501,UTILITY POLE
15770384,TWO SHRUBS AND ONE TREE
15770459,PIPE DAMAGED WITH ESTIMATED DAMAGE $300
15771316,50 FT OF RAILING (1700 N. COPIA)
15771317,ANGLED PARKING SIGN
15771319,POLE FROM EXIT SIGN  (56)
15772635,MEDIAN WIRE SAFETY CABLE
15772722,SIGN AND CROSSWALK DEVICE
15773701,METAL STREET LIGHT DAMAGED
15773733,TRAFFIC SIGN
15773733,"TWO STONE WALLS, ROD IRON GATE,"
15773733,3 TREES ON LANDSCAPING
15773752,30 FT ELECTRICAL POST
15773925,$4000 DAMAGED ROCK WALL AND IRON FENCE
15774064,LUMINAIRE HIT AND KNOCKED DOWN
15774948,NO PARKING SIGN POST W/SIGN
15775325,15 FEET OF CHAIN LINK FENCING AND POLES
15775342,CHAIN LINK FENCE WAS DAMAGED
15775371,EXTERIOR BUILDING WALL
15775422,TRAFFIC CONTROL DEVICE
15775422,FENCE
15775427,8 CABLE BARRIER LINE POSTS
15775476,"12FT OF ROCK WALL, 1FT IN HIGHT"
15775500,BRICK AND WROUGHT IRON WALL
15775509,TRAFFIC CONTROL DEVICE( YELLOW SIGN)
15775589,CITY LIGHT POLE
15775589,SIGNAL LIGHT POLE
15775590,20 YARDS RAILGUARD
15776234,LIGHT POLE
15776253,ROCKWALL / IRON GATE
15776285,UTILITY POLE
15776697,"CONCRETE BARRIER NO DAMAGE, ONLY MARKS"
15776699,DAMAGE TO WALL OF HOME AT 3500 IDALIA
15777336,ILLUMINATION METAL STREET POLE (GREEN)
15777598,TREE
15778654,DAMAGE TO CURB/ISLAND CEMENT AREA
15778659,SECTION OF ROCK WALL APPROX. 7 X 10
15778716,TREE
15779487,30 FEET OF GUARD RAIL
15779580,FENCE DAMAGE APPROXIMATELY $2500.
15779667,AT&T UNDERGROUND POLE
15779716,"CENTER MEDIAN CABLE ,6FEET TXDOT"
15779785,$500 - GRASS DAMAGE ON FRONT LAWN
15779785,$800 - DAMAGE TO TREE IN FRONT LAWN
15779789,"OIL STAINS ON CONCRETE APPROX. $10,000"
15779912,ROCK WALL
15780295,WALL ROCK AT CHICOS TACOS PARKING LOT
15780319,DAMAGED  APPROX 30 FT OF FENCE AND SIGN
15780361,43 FT CHAIN LINK FENCE/ POLE
15780483,6 FEET OF CHAIN LINK FENCE
15780483,8 FT SECTION OF METAL PIPE
15780549,ROCK WALL
15780708,
15780858,METAL GUARD RAIL APPROX. 100 FT.
15780862,KNOCKED DOWN FIRE HYDRANT
15781156,MEDIAN TREE
15781175,"CAR RAN INTO ROCK WALL. VALUE $3,000"
15781195,MEDIAN LANDSCAPING (TREE AND BUSH)
15781204,ROCK WALL / 2 IMPACTS /
15781220,DAMAGED LANDSCAPING/ BUSH
15781237,KNOCKED OVER 1 WAY SIGN
15781352,GUARD RAIL
15781399,WROUGHT IRON FENCE
15781513,20 CABLE BARRIER SYSTEM POSTS
15782037,"DAMAGE TO THE WALL DIVIDER, STREET SIGN"
15782225,CHAINLINK FENSE AND ROCK WALL
15782225,ELECTRIC POLE
15782225,STOP SIGN
15782334,DAMAGED FRONT FENCE
15782499,DAMAGED FIRE HYDRANT (KNOCKED OVER)
15782580,LIGHT POLE
15783282,CHAIN LINK FENSE
15784137,LOSE TIRE AND RIM
15784191,"CHURCH SIGN, GAS AND WATER PIPE LINE"
15784191,GAS PIPE LINE
15785110,
15785214,SEVEN POST ON WIRE DIVIDE
15785219,STREET SIGNAL LIGHT WAS KNOCKED OVER
15785274,ELECTRICAL POLE BROKEN IN HALF
15785319,GAURD RAIL
15785455,2 GAS METERS
15787616,20' SECTION METAL GUARD RAIL
15787616,25' METAL GUARD RAIL
15788027,METAL STREET LIGHT POLE
15788031,200 FEET OF GUARD RAIL
15788031,CANAL CLEAN UP
15788035,TRAFFIC CONTROL SIGN (DO NOT ENTER)
15788131,ROCK WALL
15788302,ROCK WALK WAS HIT NO VISIBLE DAMAGE
15788863,5 X 3 FEET HIGH CINDER BLOCK WALL
15788963,DISTRIBUTION POLE.
15789381,FENCE
15789936,20FT OF ATTENUATOR CRASH BARRIER
15790369,COLLISION WITH EXIT BARRIER
15790407,ELECTRIC POLE
15791294,DAMAGE TO DIVIDER WALL AND REAR GATE OF
15791462,FRONT YARD ROCK DAMAGE
15791799,DOWNGUY ANCHOR
15791804,TREE
15791804,5 WOODEN BARRIERS (POLES)
15791954,40 FEET OF CENTER CABLE BARRIER
15792038,STREET LIGHT POLE
15792407,METAL POLE ROAD SIGN (MERGING LANE)
15792436,GARAGE DOOR
15792612,"20 FEET GUARD RAIL, 7 POSTS, BARRIER"
15792985,POLE FOR WIRING
15792990,15 FEET ROCKWALL
15793013,APPROX. 20 FEET OF GUARD RAIL DAMAGE
15793212,SMALL TREE
15793213,FRONT WALL AND GATE TO THE RESIDENCE
15793223,ELECTRICAL POLE GUIDE WIRE
15793311,NO PARKING SIGN AND POLE
15793492,PARKED TRAILER
15793493,BARBED WIRE FENCE
15793801,ALIMINUM MAILBOX WITH WOODEN POST
15793843,DAMAGED ROCK WALL
15793909,ROCK WALL
15793989,30 FT ELECTRIC POLE DAMAGED
15794016,STREET LIGHT POLE/STREET LIGHT
15794016,CHAIN LINK FENCE/FENCE POST
15794103,DAMAGE TO  PORCH SUPPORT BEAM
15794549,GUARDRAIL DAMAGED
15795268,50 FEET OF GUARDRAIL
15795307,LIGHT POLE
15795345,"ELECTRIC POLE, $2000"
15795345,"ROCKWALL DAMAGE, $1000"
15795345,"FENCE DAMAGE, $500"
15795482,STREET LIGHTING POST
15796070,LANDSCAPING (BRICK EDGING)
15796131,CENTER CABLE DIVIDER
15796197,$1000 BROKEN ROCK WALL
15796585,STREET SIGN 30 MILES IN HOUR
15796585,LANDSCAPING//ROCKWALL
15796662,RESIDENTIAL GAS METER
15796812,THREE CEMENT TREE RINGS
15796812,APPROX. 10 FT OF CHAIN LINK FENCE
15796812,TWO CHAIN LINK POSTS
15796812,ONE PALM TREE
15797885,FRONT OF BUSINESS
15797937,ROCK WALL DAMAGE ($2500)
15798413,PARKED TRAILER
15798756,DAMAGE TO RESIDENCE FRONT RIGHT WINDOW
15798756,SIDE ROCK WALL DAMAGE
15798810,20 FEET OF GUARD RAIL
15798882,ROD IRON FENCE
15798893,GUARD RAIL
15799051,TREE AND LANDSCAPING
15799131,STREET LIGHT ELECTRIC POLE (2X)
15799287,LANDSCAPING
15799288,DAMAGED BARBED WIRE FENCE
15799301,WRONG WAY SIGN
15799462,DAMAGED ROCK WALL
15800326,MILE MARKER 3 I-10 GUARD RAILS
15800960,SCRAPED/CRACKED BRICK PILAR & STUCCO WAL
15801098,HOUSE WALL & LAUNDRY APPLIANCES
15801098,FENCING
15801164,STOP SIGN
15801164,CHAIN LINK FENCE
15801622,GUARD RAIL
15802574,BUSINESS WALL
15802704,LIGHT POLE FIXTURE
15802891,DAMGED ROCK WALL
15802954,SMALL CHIP ON CONCRETE BARRIER
15803109,20 FEET OF METAL GUARDRAIL
15803453,DAMAGE TO ROCK WALL
15803535,FRONT YARD TREE AND BRICK LANDSCAPING
15804773,YELLOW CONTRUCTION BARRIER
15804797,DOWNED STREET LIGHT
15804875,DAMAGED ROCK WALL
15805262,CHAIN LINK FENCE
15805478,CHAIN LINK FENCE
15805478,ROUTE 62 SIGN KNOCKED DOWN
15805833,FRONT YARD LANDSCAPE AND BRICK WALL WIT
15805834,ROD IRON FENCE
15805840,METAL GUARD FENCE DAMAGE
15805841,CONSTRUCTION SIGN
15805900,"CITY OF EL PASO ""NO PARKING SIGN"""
15806158,ROCK WALL
15806175,POWER LINE POLE
15806314,LANDSCAPING
15806314,STOP/STREET SIGN
15806499,DAMAGE TO FIRE HYDRANT #545
15806562,BRICK WALL
15807456,STOP SIGN
